"";"code_pcs";"intitule_pcs";"libelle"
"279";"21C4";"Artisans d’art";"Ferronnier d'art / Ferronnière d'art"
"280";"21C4";"Artisans d’art";"Graveur d'art / Graveuse d'art"
"281";"21C4";"Artisans d’art";"Horloger / Horlogère"
"282";"21C4";"Artisans d’art";"Luthier / Luthière"
"283";"21C4";"Artisans d’art";"Potier d'art / Potière d'art"
"284";"21C4";"Artisans d’art";"Relieur d'art / Relieuse d'art"
"285";"21C4";"Artisans d’art";"Restaurateur de meubles anciens / Restauratrice de meubles anciens"
"286";"21C4";"Artisans d’art";"Sérigraphe au cadre ou à la planche"
"287";"21C4";"Artisans d’art";"Vitrailliste"
"288";"21D1";"Artisans bouchers, charcutiers";"Boucher charcutier traiteur / Bouchère charcutière traiteuse"
"289";"21D1";"Artisans bouchers, charcutiers";"Traiteur / Traiteuse"
"290";"21D1";"Artisans bouchers, charcutiers";"Artisan charcutier / Artisane charcutière"
"291";"21D1";"Artisans bouchers, charcutiers";"Artisan fromager / Artisane fromagère"
"292";"21D1";"Artisans bouchers, charcutiers";"Boucher / Bouchère"
"293";"21D1";"Artisans bouchers, charcutiers";"Boucher charcutier / Bouchère charcutière"
"294";"21D1";"Artisans bouchers, charcutiers";"Charcutier / Charcutière"
"295";"21D1";"Artisans bouchers, charcutiers";"Gérant de boucherie, boucherie-charcuterie / Gérante de boucherie, boucherie-charcuterie"
"296";"21D2";"Artisans boulangers, pâtissiers";"Artisan boulanger / Artisane boulangère"
"297";"21D2";"Artisans boulangers, pâtissiers";"Boulanger / Boulangère"
"298";"21D2";"Artisans boulangers, pâtissiers";"Boulanger pâtissier / Boulangère pâtissière"
"299";"21D2";"Artisans boulangers, pâtissiers";"Brasseur / Brasseuse"
"300";"21D2";"Artisans boulangers, pâtissiers";"Artisan chocolatier / Artisane chocolatière"
"301";"21D2";"Artisans boulangers, pâtissiers";"Biscuitier / Biscuitière"
"302";"21D2";"Artisans boulangers, pâtissiers";"Cidriculteur / Cidricultrice"
"303";"21D2";"Artisans boulangers, pâtissiers";"Confiseur / Confiseuse"
"304";"21D2";"Artisans boulangers, pâtissiers";"Gérant de boulangerie, pâtisserie / Gérante de boulangerie, pâtisserie"
"305";"21D2";"Artisans boulangers, pâtissiers";"Pâtissier / Pâtissière"
"306";"21D2";"Artisans boulangers, pâtissiers";"Torréfacteur / Torréfactrice"
"307";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Artisan taxi / Artisane taxi"
"308";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Chauffeur de taxi / Chauffeuse de taxi"
"309";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Chauffeur VTC (voiture de transport avec chauffeur) / Chauffeuse VTC (voiture de transport avec chauffeur)"
"310";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Taxi"
"311";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Ambulancier / Ambulancière"
"312";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Ambulancier taxi / Ambulancière taxi"
"313";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Chauffeur de grande remise / Chauffeuse de grande remise"
"314";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Conducteur de véhicules funéraires / Conductrice de véhicules funéraires"
"315";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Moto-taxi"
"316";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Taxi fluvial / Taxi fluviale"
"317";"21E1";"Conducteurs de taxis, d'ambulances et autres entrepreneurs du transport individuel";"Vélo-taxi"
"318";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Transporteur routier / Transporteuse routière"
"319";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Artisan déménageur / Artisane déménageuse"
"320";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Artisan transporteur / Artisane transporteuse"
"321";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Autocariste"
"322";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Batelier / Batelière"
"323";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Chauffeur-livreur (camion < 3,5 t) / Chauffeuse-livreuse (camion < 3,5 t)"
"324";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Chauffeur-livreur (véhicule utilitaire) / Chauffeuse-livreuse (véhicule utilitaire)"
"325";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Chef d'entreprise de transport / Cheffe d'entreprise de transport"
"326";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Gérant de société de transport / Gérante de société de transport"
"327";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Pilote d'avion privé"
"328";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Piroguier / Piroguière"
"329";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Télépilote"
"330";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Transporteur de fonds / Transporteuse de fonds"
"331";"21E2";"Transporteurs indépendants (routiers, fluviaux, maritimes et aériens)";"Transporteur fluvial / Transporteuse fluviale"
"332";"21E3";"Artisans coiffeurs";"Artisan coiffeur / Artisane coiffeuse"
"333";"21E3";"Artisans coiffeurs";"Coiffeur / Coiffeuse"
"334";"21E3";"Artisans coiffeurs";"Coiffeur à domicile / Coiffeuse à domicile"
"335";"21E3";"Artisans coiffeurs";"Coiffeur barbier / Coiffeuse barbière"
"336";"21E3";"Artisans coiffeurs";"Coiffeur styliste / Coiffeuse styliste"
"337";"21E3";"Artisans coiffeurs";"Gérant de salon de coiffure / Gérante de salon de coiffure"
"338";"21E4";"Esthéticiens et autres artisans des soins corporels";"Esthéticien / Esthéticienne"
"339";"21E4";"Esthéticiens et autres artisans des soins corporels";"Prothésiste ongulaire"
"340";"21E4";"Esthéticiens et autres artisans des soins corporels";"Tatoueur / Tatoueuse"
"341";"21E4";"Esthéticiens et autres artisans des soins corporels";"Esthéticien à domicile / Esthéticienne à domicile"
"342";"21E4";"Esthéticiens et autres artisans des soins corporels";"Gérant d'un institut de beauté / Gérante d'un institut de beauté"
"343";"21E4";"Esthéticiens et autres artisans des soins corporels";"Gérant d'un institut de massage / Gérante d'un institut de massage"
"344";"21E4";"Esthéticiens et autres artisans des soins corporels";"Manucure"
"345";"21E4";"Esthéticiens et autres artisans des soins corporels";"Maquilleur / Maquilleuse"
"346";"21E4";"Esthéticiens et autres artisans des soins corporels";"Praticien en bien-être / Praticienne en bien-être"
"347";"21E4";"Esthéticiens et autres artisans des soins corporels";"Thanatopracteur / Thanatopractrice"
"348";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Artisan nettoyage / Artisane nettoyage"
"349";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Secrétaire"
"350";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Toiletteur canin / Toiletteuse canine"
"351";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Artisan teinturier / Artisane teinturière"
"352";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Blanchisseur / Blanchisseuse"
"353";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Ferrailleur-récupérateur de métaux / Ferrailleuse-récupératrice de métaux"
"354";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Gérant d'une société de nettoyage / Gérante d'une société de nettoyage"
"355";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Gérant de pressing / Gérante de pressing"
"356";"21E5";"Artisans du nettoyage, de la récupération et des services divers";"Ramoneur / Ramoneuse"
"357";"22A1";"Commerçants de produits alimentaires";"Commerçant de produits alimentaires / Commerçante de produits alimentaires"
"358";"22A1";"Commerçants de produits alimentaires";"Commerçant en alimentation / Commerçante en alimentation"
"359";"22A1";"Commerçants de produits alimentaires";"Commerçant en confiserie / Commerçante en confiserie"
"360";"22A1";"Commerçants de produits alimentaires";"Commerçant en légumes / Commerçante en légumes"
"361";"22A1";"Commerçants de produits alimentaires";"Commerçant en primeurs / Commerçante en primeurs"
"362";"22A1";"Commerçants de produits alimentaires";"Crémier fromager / Crémière fromagère"
"363";"22A1";"Commerçants de produits alimentaires";"Épicier / Épicière"
"364";"22A1";"Commerçants de produits alimentaires";"Gérant de magasin d'alimentation / Gérante de magasin d'alimentation"
"365";"22A1";"Commerçants de produits alimentaires";"Gérant de supérette / Gérante de supérette"
"366";"22A1";"Commerçants de produits alimentaires";"Marchand de fruits et légumes / Marchande de fruits et légumes"
"367";"22A1";"Commerçants de produits alimentaires";"Poissonnier / Poissonnière"
"368";"22A1";"Commerçants de produits alimentaires";"Primeur (commerçant) / Primeur (commerçante)"
"369";"22B1";"Commerçants de biens pour le foyer";"Brocanteur / Brocanteuse"
"370";"22B1";"Commerçants de biens pour le foyer";"Commerçant en ameublement, décoration / Commerçante en ameublement, décoration"
"371";"22B1";"Commerçants de biens pour le foyer";"Commerçant de linges de maison / Commerçante de linges de maison"
"372";"22B1";"Commerçants de biens pour le foyer";"Commerçant de matériels et logiciels informatiques / Commerçante de matériels et logiciels informatiques"
"373";"22B1";"Commerçants de biens pour le foyer";"Commerçant de meubles / Commerçante de meubles"
"374";"22B1";"Commerçants de biens pour le foyer";"Commerçant en accessoires automobiles / Commerçante en accessoires automobiles"
"375";"22B1";"Commerçants de biens pour le foyer";"Commerçant en animalerie / Commerçante en animalerie"
"376";"22B1";"Commerçants de biens pour le foyer";"Commerçant en bricolage / Commerçante en bricolage"
"377";"22B1";"Commerçants de biens pour le foyer";"Commerçant en droguerie, bazar, quincaillerie / Commerçante en droguerie, bazar, quincaillerie"
"378";"22B1";"Commerçants de biens pour le foyer";"Commerçant en jardinerie / Commerçante en jardinerie"
"379";"22B1";"Commerçants de biens pour le foyer";"Gérant de commerce en ameublement, décoration / Gérante de commerce en ameublement, décoration"
"380";"22B2";"Commerçants de biens pour la personne";"Antiquaire"
"381";"22B2";"Commerçants de biens pour la personne";"Commerçant de vêtements / Commerçante de vêtements"
"382";"22B2";"Commerçants de biens pour la personne";"Fleuriste"
"383";"22B2";"Commerçants de biens pour la personne";"Gérant de commerce de vêtements / Gérante de commerce de vêtements"
"384";"22B2";"Commerçants de biens pour la personne";"Commerçant d'articles de sport / Commerçante d'articles de sport"
"385";"22B2";"Commerçants de biens pour la personne";"Commerçant d'instruments de musique / Commerçante d'instruments de musique"
"386";"22B2";"Commerçants de biens pour la personne";"Commerçant d'objets d'art / Commerçante d'objets d'art"
"387";"22B2";"Commerçants de biens pour la personne";"Commerçant de chaussures / Commerçante de chaussures"
"388";"22B2";"Commerçants de biens pour la personne";"Commerçant de cycles / Commerçante de cycles"
"389";"22B2";"Commerçants de biens pour la personne";"Commerçant de jeux et jouets / Commerçante de jeux et jouets"
"390";"22B2";"Commerçants de biens pour la personne";"Commerçant de matériels photographiques et d'optique / Commerçante de matériels photographiques et d'optique"
"391";"22B2";"Commerçants de biens pour la personne";"Commerçant en bijouterie, joaillerie, horlogerie / Commerçante en bijouterie, joaillerie, horlogerie"
"392";"22B2";"Commerçants de biens pour la personne";"Commerçant en maroquinerie / Commerçante en maroquinerie"
"393";"22B2";"Commerçants de biens pour la personne";"Commerçant en parfumerie / Commerçante en parfumerie"
"394";"22B2";"Commerçants de biens pour la personne";"Galériste"
"395";"22B2";"Commerçants de biens pour la personne";"Gérant de commerce de biens pour la personne / Gérante de commerce de biens pour la personne"
"396";"22B2";"Commerçants de biens pour la personne";"Libraire"
"397";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Buraliste"
"398";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Commerçant de cadeaux, souvenirs / Commerçante de cadeaux, souvenirs"
"399";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Commerçant de tabac-presse / Commerçante de tabac-presse"
"400";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Gérant de station service / Gérante de station service"
"401";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Commerçant de cigarettes électroniques / Commerçante de cigarettes électroniques"
"402";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Débitant de tabac / Débitante de tabac"
"403";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Diffuseur de presse / Diffuseuse de presse"
"404";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Exploitant de station de lavage (car-wash) / Exploitante de station de lavage (car-wash)"
"405";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Exploitant de station service / Exploitante de station service"
"406";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Gérant de tabac-presse / Gérante de tabac-presse"
"407";"22B3";"Buralistes, marchands de presse et autres commerçants d'articles divers";"Marchand de journaux / Marchande de journaux"
"408";"22C1";"Exploitants de cafés, de restaurants";"Gérant de restaurant / Gérante de restaurant"
"409";"22C1";"Exploitants de cafés, de restaurants";"Restaurateur (café, restaurant, etc.) / Restauratrice (café, restaurant, etc.)"
"410";"22C1";"Exploitants de cafés, de restaurants";"Buraliste cafetier / Buraliste cafetière"
"411";"22C1";"Exploitants de cafés, de restaurants";"Cafetier / Cafetière"
"412";"22C1";"Exploitants de cafés, de restaurants";"Cafetier restaurateur / Cafetière restauratrice"
"413";"22C1";"Exploitants de cafés, de restaurants";"Chef cuisinier / Cheffe cuisinière"
"414";"22C1";"Exploitants de cafés, de restaurants";"Chef d'entreprise de la restauration / Cheffe d'entreprise de la restauration"
"415";"22C1";"Exploitants de cafés, de restaurants";"Crêpier / Crêpière"
"416";"22C1";"Exploitants de cafés, de restaurants";"Food trucker"
"417";"22C1";"Exploitants de cafés, de restaurants";"Gérant de bar-restaurant / Gérante de bar-restaurant"
"418";"22C1";"Exploitants de cafés, de restaurants";"Gérant de bar à bière, brasseur / Gérante de bar à bière, brasseuse"
"419";"22C1";"Exploitants de cafés, de restaurants";"Gérant de bar à vins, caviste / Gérante de bar à vins, caviste"
"420";"22C1";"Exploitants de cafés, de restaurants";"Gérant de café / Gérante de café"
"421";"22C1";"Exploitants de cafés, de restaurants";"Gérant de cafétéria / Gérante de cafétéria"
